ID,orderNumber,orderDate,status,totalAmount,discountAmount,netAmount,customer_ID,salesEmployee_ID
O00999,SO000999,2025-10-12,Completed,269944.00,26994.40,242949.60,C0087,E045
O01000,SO001000,2025-04-26,Delivered,369172.00,59773.15,309398.85,C0252,E034
O01001,SO001001,2025-09-13,Completed,351284.00,34339.80,316944.20,C0301,E046
O01002,SO001002,2026-03-13,Delivered,206338.00,22342.30,183995.70,C0101,E019
O01003,SO001003,2026-03-20,Completed,743325.00,71376.35,671948.65,C0330,E035
O01004,SO001004,2026-06-27,Pending,230299.00,29896.25,200402.75,C0128,E019
O01005,SO001005,2026-06-15,Completed,392112.00,78422.40,313689.60,C0275,E015
O01006,SO001006,2025-09-17,Cancelled,637803.00,34537.80,603265.20,C0263,E028
O01007,SO001007,2026-04-30,Completed,127955.00,19193.25,108761.75,C0083,E043
O01008,SO001008,2026-04-24,Completed,1068537.00,114695.45,953841.55,C0047,E014
O01009,SO001009,2025-01-16,Completed,708175.00,104960.15,603214.85,C0277,E019
O01010,SO001010,2025-11-19,Completed,566425.00,38708.50,527716.50,C0482,E018
O01011,SO001011,2026-01-06,Completed,509608.00,4474.80,505133.20,C0311,E035
O01012,SO001012,2025-07-11,Pending,905130.00,138957.50,766172.50,C0382,E004
O01013,SO001013,2025-11-02,Pending,1051361.00,105445.25,945915.75,C0373,E019
O01014,SO001014,2025-07-03,Completed,947579.00,93921.15,853657.85,C0214,E017
O01015,SO001015,2025-02-05,Completed,849842.00,99582.40,750259.60,C0456,E033
O01016,SO001016,2026-05-15,Pending,35256.00,1762.80,33493.20,C0064,E032
O01017,SO001017,2025-01-31,Completed,357552.00,53128.50,304423.50,C0137,E013
O01018,SO001018,2025-08-10,Cancelled,770843.00,75907.60,694935.40,C0379,E013
O01019,SO001019,2025-06-17,Delivered,863519.00,116340.70,747178.30,C0350,E021
O01020,SO001020,2025-10-24,Delivered,426751.00,69253.15,357497.85,C0115,E020
O01021,SO001021,2025-06-06,Completed,100210.00,5010.50,95199.50,C0369,E025
O01022,SO001022,2026-01-23,Completed,824395.00,62302.20,762092.80,C0023,E005
O01023,SO001023,2026-03-28,Completed,324289.00,50162.90,274126.10,C0334,E004
O01024,SO001024,2025-09-15,Completed,494286.00,0.00,494286.00,C0315,E045
O01025,SO001025,2026-06-22,Completed,524314.00,73745.70,450568.30,C0364,E050
O01026,SO001026,2026-03-22,Completed,1172828.00,55861.20,1116966.80,C0230,E025
O01027,SO001027,2025-07-18,Completed,350177.00,11810.05,338366.95,C0429,E025
O01028,SO001028,2026-02-04,Completed,134972.00,26994.40,107977.60,C0299,E030
O01029,SO001029,2025-06-22,Cancelled,230422.00,28617.60,201804.40,C0075,E027
O01030,SO001030,2026-06-22,Completed,77448.00,7744.80,69703.20,C0028,E040
O01031,SO001031,2025-09-18,Completed,234810.00,23481.00,211329.00,C0187,E007
O01032,SO001032,2025-09-29,Completed,320824.00,20031.70,300792.30,C0126,E007
O01033,SO001033,2026-03-05,Completed,258130.00,0.00,258130.00,C0294,E050
O01034,SO001034,2026-02-26,Completed,296425.00,45673.70,250751.30,C0420,E024
O01035,SO001035,2025-12-24,Delivered,668528.00,38762.20,629765.80,C0083,E004
O01036,SO001036,2025-03-23,Completed,240582.00,44586.30,195995.70,C0341,E026
O01037,SO001037,2026-01-08,Cancelled,870594.00,53833.90,816760.10,C0403,E010
O01038,SO001038,2025-11-28,Delivered,1053720.00,85340.80,968379.20,C0440,E037
O01039,SO001039,2025-09-17,Completed,474145.00,66947.70,407197.30,C0306,E050
O01040,SO001040,2025-03-01,Completed,520854.00,100138.00,420716.00,C0318,E012
O01041,SO001041,2025-04-28,Cancelled,1093604.00,102716.50,990887.50,C0005,E047
O01042,SO001042,2025-11-07,Completed,348108.00,28420.55,319687.45,C0216,E045
O01043,SO001043,2026-01-08,Completed,1200245.00,114372.90,1085872.10,C0127,E004
O01044,SO001044,2025-05-15,Completed,787748.00,130117.20,657630.80,C0023,E040
O01045,SO001045,2025-09-25,Completed,1156407.00,58129.45,1098277.55,C0358,E006
O01046,SO001046,2025-01-28,Cancelled,408120.00,43930.50,364189.50,C0355,E006
O01047,SO001047,2025-08-17,Completed,1215763.00,108349.80,1107413.20,C0209,E001
O01048,SO001048,2026-03-10,Delivered,207620.00,10381.00,197239.00,C0194,E031
O01049,SO001049,2026-05-21,Cancelled,832318.00,57290.30,775027.70,C0179,E008
O01050,SO001050,2025-07-22,Cancelled,881746.00,111968.40,769777.60,C0234,E047
O01051,SO001051,2026-05-24,Pending,881241.00,46491.35,834749.65,C0279,E006
O01052,SO001052,2025-02-14,Pending,865169.00,57833.95,807335.05,C0229,E006
O01053,SO001053,2025-01-25,Cancelled,1026716.00,129144.00,897572.00,C0219,E035
O01054,SO001054,2025-07-08,Completed,875142.00,64308.30,810833.70,C0410,E011
O01055,SO001055,2025-12-19,Pending,997412.00,94954.35,902457.65,C0296,E003
O01056,SO001056,2025-03-29,Cancelled,595124.00,46674.85,548449.15,C0163,E023
O01057,SO001057,2025-10-12,Cancelled,254569.00,50913.80,203655.20,C0329,E022
O01058,SO001058,2026-03-25,Completed,331495.00,62539.30,268955.70,C0382,E050
O01059,SO001059,2025-12-30,Cancelled,933658.00,165811.20,767846.80,C0269,E039
O01060,SO001060,2026-05-09,Completed,154792.00,23218.80,131573.20,C0054,E041
O01061,SO001061,2026-06-08,Completed,85848.00,17169.60,68678.40,C0406,E038
O01062,SO001062,2026-01-27,Cancelled,664785.00,30915.00,633870.00,C0260,E037
O01063,SO001063,2025-06-16,Cancelled,976260.00,52411.30,923848.70,C0392,E009
O01064,SO001064,2025-07-17,Completed,410662.00,40237.15,370424.85,C0435,E043
O01065,SO001065,2026-06-14,Completed,104496.00,5224.80,99271.20,C0482,E041
O01066,SO001066,2025-10-05,Completed,881468.00,46107.85,835360.15,C0416,E034
O01067,SO001067,2026-04-18,Completed,257104.00,29360.20,227743.80,C0145,E045
O01068,SO001068,2025-01-08,Completed,923809.00,59747.60,864061.40,C0299,E039
O01069,SO001069,2026-03-28,Pending,529680.00,37952.50,491727.50,C0083,E040
O01070,SO001070,2025-11-09,Completed,173464.00,17346.40,156117.60,C0463,E019
O01071,SO001071,2025-07-18,Cancelled,1418545.00,123403.20,1295141.80,C0360,E002
O01072,SO001072,2025-12-27,Completed,623158.00,68450.85,554707.15,C0218,E022
O01073,SO001073,2025-05-01,Completed,625440.00,27570.50,597869.50,C0229,E014
O01074,SO001074,2025-02-25,Pending,644102.00,24274.60,619827.40,C0180,E003
O01075,SO001075,2025-04-14,Completed,738280.00,34434.70,703845.30,C0161,E048
O01076,SO001076,2026-02-23,Cancelled,869460.00,43473.00,825987.00,C0385,E009
O01077,SO001077,2025-05-26,Completed,893554.00,87300.80,806253.20,C0284,E036
O01078,SO001078,2025-11-28,Delivered,231460.00,0.00,231460.00,C0250,E030
O01079,SO001079,2025-11-20,Completed,553653.00,0.00,553653.00,C0278,E037
O01080,SO001080,2025-01-17,Pending,727590.00,72759.00,654831.00,C0497,E001
O01081,SO001081,2025-05-25,Delivered,20164.00,1008.20,19155.80,C0081,E032
O01082,SO001082,2026-04-02,Pending,482422.00,14017.95,468404.05,C0436,E009
O01083,SO001083,2025-07-13,Completed,952003.00,34243.35,917759.65,C0138,E013
O01084,SO001084,2025-12-11,Completed,385794.00,30283.60,355510.40,C0277,E007
O01085,SO001085,2026-02-26,Completed,220832.00,22083.20,198748.80,C0342,E026
O01086,SO001086,2025-11-06,Delivered,1839504.00,153490.80,1686013.20,C0376,E009
O01087,SO001087,2026-06-19,Cancelled,176826.00,31309.50,145516.50,C0043,E010
O01088,SO001088,2025-05-20,Delivered,293349.00,58669.80,234679.20,C0164,E039
O01089,SO001089,2026-03-08,Completed,1066664.00,103429.50,963234.50,C0365,E027
O01090,SO001090,2026-04-28,Completed,411910.00,16430.10,395479.90,C0030,E043
O01091,SO001091,2025-12-12,Cancelled,336533.00,40031.40,296501.60,C0408,E027
O01092,SO001092,2025-10-06,Pending,935115.00,91384.35,843730.65,C0376,E003
O01093,SO001093,2025-05-25,Cancelled,586920.00,41039.40,545880.60,C0482,E047
O01094,SO001094,2025-06-17,Completed,95013.00,13750.80,81262.20,C0470,E007
O01095,SO001095,2026-05-29,Completed,725194.00,98296.00,626898.00,C0190,E022
O01096,SO001096,2025-12-14,Completed,594702.00,2596.50,592105.50,C0325,E050
O01097,SO001097,2026-04-28,Completed,671709.00,65494.20,606214.80,C0462,E002
O01098,SO001098,2025-04-17,Cancelled,43275.00,4327.50,38947.50,C0283,E005
O01099,SO001099,2026-05-11,Completed,267260.00,26723.30,240536.70,C0072,E042
O01100,SO001100,2025-02-18,Pending,186056.00,9302.80,176753.20,C0432,E042
O01101,SO001101,2025-01-12,Completed,254280.00,12714.00,241566.00,C0421,E019
O01102,SO001102,2025-08-04,Completed,511838.00,37038.30,474799.70,C0477,E023
O01103,SO001103,2026-02-24,Completed,1192060.00,110796.30,1081263.70,C0445,E025
O01104,SO001104,2026-04-26,Completed,33744.00,1687.20,32056.80,C0124,E045
O01105,SO001105,2025-06-06,Delivered,620020.00,90765.60,529254.40,C0216,E009
O01106,SO001106,2025-08-18,Pending,161543.00,22530.75,139012.25,C0289,E038
O01107,SO001107,2025-03-14,Completed,1480223.00,164910.80,1315312.20,C0489,E037
O01108,SO001108,2026-06-14,Cancelled,422156.00,84431.20,337724.80,C0343,E025
O01109,SO001109,2026-06-08,Delivered,1122502.00,107154.30,1015347.70,C0349,E007
O01110,SO001110,2025-10-01,Cancelled,28990.00,5798.00,23192.00,C0445,E030
O01111,SO001111,2025-06-06,Completed,802774.00,95050.20,707723.80,C0358,E008
O01112,SO001112,2025-04-18,Completed,345729.00,51859.35,293869.65,C0195,E007
O01113,SO001113,2025-09-09,Pending,360904.00,54135.60,306768.40,C0012,E018
O01114,SO001114,2025-01-15,Completed,984169.00,74190.90,909978.10,C0137,E013
O01115,SO001115,2026-05-25,Completed,480748.00,24037.40,456710.60,C0332,E007
O01116,SO001116,2026-01-28,Completed,1221465.00,196019.40,1025445.60,C0500,E040
O01117,SO001117,2025-09-17,Pending,750601.00,96626.60,653974.40,C0309,E025
O01118,SO001118,2025-05-25,Delivered,952314.00,127983.30,824330.70,C0245,E043
O01119,SO001119,2025-09-09,Completed,489408.00,14810.40,474597.60,C0484,E042
O01120,SO001120,2025-01-22,Pending,550108.00,55634.55,494473.45,C0470,E027
O01121,SO001121,2026-06-25,Completed,297276.00,0.00,297276.00,C0382,E047
O01122,SO001122,2025-10-24,Cancelled,320241.00,54148.20,266092.80,C0261,E045
O01123,SO001123,2026-05-30,Delivered,804721.00,80389.05,724331.95,C0220,E016
O01124,SO001124,2025-02-25,Completed,1474817.00,229736.70,1245080.30,C0267,E016
O01125,SO001125,2025-01-03,Cancelled,966831.00,138881.70,827949.30,C0101,E032
O01126,SO001126,2026-03-16,Pending,1136799.00,92605.90,1044193.10,C0002,E016
O01127,SO001127,2026-05-10,Pending,1001774.00,103229.30,898544.70,C0419,E011
O01128,SO001128,2025-08-08,Completed,701493.00,45998.95,655494.05,C0309,E014
O01129,SO001129,2026-02-09,Pending,1163693.00,122621.15,1041071.85,C0288,E004
O01130,SO001130,2026-02-13,Completed,1638784.00,164512.90,1474271.10,C0058,E023
O01131,SO001131,2025-07-20,Pending,295952.00,14797.60,281154.40,C0493,E043
O01132,SO001132,2025-06-02,Cancelled,557691.00,73226.20,484464.80,C0094,E026
O01133,SO001133,2026-05-08,Completed,828534.00,123073.35,705460.65,C0195,E040
O01134,SO001134,2025-11-08,Completed,187069.00,25568.30,161500.70,C0287,E003
O01135,SO001135,2025-05-21,Completed,900852.00,87726.90,813125.10,C0128,E031
O01136,SO001136,2026-02-13,Completed,219932.00,37902.85,182029.15,C0127,E025
O01137,SO001137,2026-01-27,Completed,997497.00,171631.15,825865.85,C0314,E034
O01138,SO001138,2025-07-25,Cancelled,92393.00,9239.30,83153.70,C0048,E024
O01139,SO001139,2025-11-16,Completed,671328.00,73415.20,597912.80,C0065,E018
O01140,SO001140,2026-01-02,Pending,203175.00,17142.30,186032.70,C0204,E027
O01141,SO001141,2025-09-06,Pending,1116118.00,131937.65,984180.35,C0468,E041
O01142,SO001142,2026-06-08,Completed,438390.00,55837.65,382552.35,C0401,E035
O01143,SO001143,2026-06-10,Cancelled,229024.00,11451.20,217572.80,C0238,E026
O01144,SO001144,2025-06-28,Delivered,306456.00,45968.40,260487.60,C0336,E045
O01145,SO001145,2025-10-10,Completed,464270.00,18812.15,445457.85,C0460,E008
O01146,SO001146,2026-02-01,Pending,1001560.00,80300.80,921259.20,C0224,E049
O01147,SO001147,2025-12-02,Completed,1088377.00,13336.10,1075040.90,C0069,E050
O01148,SO001148,2025-01-27,Completed,1313226.00,158517.00,1154709.00,C0364,E002
O01149,SO001149,2025-09-26,Completed,711324.00,36590.75,674733.25,C0050,E033
O01150,SO001150,2026-05-15,Pending,134676.00,24338.70,110337.30,C0297,E025
O01151,SO001151,2026-05-29,Completed,480535.00,69995.15,410539.85,C0381,E013
O01152,SO001152,2025-06-13,Completed,1554886.00,152983.25,1401902.75,C0036,E006
O01153,SO001153,2026-05-13,Completed,731039.00,94219.00,636820.00,C0022,E028
O01154,SO001154,2025-09-02,Completed,198184.00,7725.60,190458.40,C0141,E013
O01155,SO001155,2025-02-22,Delivered,337583.00,44839.45,292743.55,C0013,E024
O01156,SO001156,2025-07-27,Completed,116289.00,17443.35,98845.65,C0490,E020
O01157,SO001157,2026-06-24,Completed,1687658.00,58545.25,1629112.75,C0274,E016
O01158,SO001158,2025-07-19,Completed,580780.00,41758.70,539021.30,C0234,E047
O01159,SO001159,2025-01-13,Delivered,394750.00,71511.30,323238.70,C0270,E018
O01160,SO001160,2025-01-15,Cancelled,908585.00,137147.60,771437.40,C0263,E021
O01161,SO001161,2025-11-22,Completed,371888.00,18594.40,353293.60,C0482,E010
O01162,SO001162,2025-11-07,Completed,374389.00,25754.40,348634.60,C0454,E009
O01163,SO001163,2025-02-04,Cancelled,369460.00,53703.65,315756.35,C0436,E037
O01164,SO001164,2025-03-23,Completed,56582.00,5658.20,50923.80,C0311,E034
O01165,SO001165,2026-01-21,Cancelled,1052256.00,123906.10,928349.90,C0055,E021
O01166,SO001166,2025-07-12,Completed,653539.00,12457.05,641081.95,C0349,E035
O01167,SO001167,2026-03-04,Completed,1257043.00,119734.80,1137308.20,C0262,E026
O01168,SO001168,2025-12-28,Completed,1142110.00,79886.25,1062223.75,C0486,E008
O01169,SO001169,2026-04-05,Completed,657115.00,0.00,657115.00,C0340,E007
O01170,SO001170,2025-11-04,Pending,358570.00,50814.80,307755.20,C0325,E012
O01171,SO001171,2026-04-13,Delivered,745881.00,79661.55,666219.45,C0403,E008
O01172,SO001172,2026-06-01,Completed,1223998.00,81508.30,1142489.70,C0132,E005
O01173,SO001173,2025-12-19,Cancelled,335394.00,33763.55,301630.45,C0081,E050
O01174,SO001174,2026-05-30,Delivered,548247.00,7445.70,540801.30,C0091,E042
O01175,SO001175,2026-06-26,Completed,549538.00,8037.30,541500.70,C0119,E031
O01176,SO001176,2026-04-12,Completed,264130.00,29010.80,235119.20,C0332,E020
O01177,SO001177,2025-08-09,Completed,865811.00,89353.10,776457.90,C0150,E044
O01178,SO001178,2026-01-03,Delivered,272408.00,32614.00,239794.00,C0167,E039
O01179,SO001179,2026-04-15,Delivered,475498.00,42166.85,433331.15,C0199,E047
O01180,SO001180,2025-11-21,Delivered,597042.00,79420.80,517621.20,C0338,E011
O01181,SO001181,2026-02-09,Delivered,119076.00,17861.40,101214.60,C0323,E038
O01182,SO001182,2025-08-01,Pending,453137.00,64817.75,388319.25,C0169,E034
O01183,SO001183,2025-03-24,Completed,1157192.00,53171.60,1104020.40,C0388,E017
O01184,SO001184,2025-06-30,Completed,444148.00,1406.00,442742.00,C0121,E028
O01185,SO001185,2026-04-08,Pending,1218865.00,136900.70,1081964.30,C0186,E023
O01186,SO001186,2025-07-15,Completed,167625.00,16762.50,150862.50,C0020,E017
O01187,SO001187,2025-04-28,Delivered,139136.00,12992.70,126143.30,C0430,E045
O01188,SO001188,2026-05-09,Completed,654877.00,111641.05,543235.95,C0112,E019
O01189,SO001189,2026-03-27,Completed,205052.00,41010.40,164041.60,C0435,E043
O01190,SO001190,2025-06-15,Pending,664764.00,42505.40,622258.60,C0229,E047
O01191,SO001191,2025-12-22,Completed,377862.00,41655.00,336207.00,C0124,E017
O01192,SO001192,2026-01-17,Delivered,1798884.00,134155.50,1664728.50,C0374,E037
O01193,SO001193,2025-06-24,Completed,378078.00,0.00,378078.00,C0196,E001
O01194,SO001194,2025-05-06,Completed,283408.00,41391.80,242016.20,C0043,E021
O01195,SO001195,2025-10-02,Pending,728886.00,33792.05,695093.95,C0494,E049
O01196,SO001196,2025-11-08,Delivered,284706.00,7877.70,276828.30,C0294,E035
O01197,SO001197,2025-01-26,Delivered,942262.00,79430.60,862831.40,C0384,E010
O01198,SO001198,2025-01-18,Cancelled,96810.00,9681.00,87129.00,C0383,E021
O01199,SO001199,2025-09-25,Cancelled,931357.00,35805.35,895551.65,C0168,E044
O01200,SO001200,2025-01-26,Completed,844804.00,43915.00,800889.00,C0412,E012
O01201,SO001201,2025-04-23,Completed,792799.00,60026.55,732772.45,C0087,E016
O01202,SO001202,2025-05-30,Completed,1022894.00,104323.85,918570.15,C0323,E037
O01203,SO001203,2026-03-05,Delivered,284288.00,14214.40,270073.60,C0497,E027
O01204,SO001204,2025-11-18,Completed,528031.00,10724.25,517306.75,C0135,E037
O01205,SO001205,2025-12-22,Completed,906780.00,60149.40,846630.60,C0155,E042
O01206,SO001206,2025-01-07,Completed,525212.00,42945.70,482266.30,C0418,E045
O01207,SO001207,2025-11-25,Completed,995291.00,177512.65,817778.35,C0194,E036
O01208,SO001208,2025-06-11,Pending,764210.00,83146.90,681063.10,C0142,E049
O01209,SO001209,2025-04-22,Completed,1073765.00,141578.80,932186.20,C0429,E029
O01210,SO001210,2026-01-29,Completed,1146326.00,159574.90,986751.10,C0362,E045
O01211,SO001211,2025-09-22,Completed,478827.00,66458.85,412368.15,C0267,E044
O01212,SO001212,2025-09-18,Completed,1338831.00,232843.60,1105987.40,C0268,E006
O01213,SO001213,2025-11-14,Completed,132600.00,19890.00,112710.00,C0389,E047
O01214,SO001214,2025-11-18,Completed,213439.00,38331.35,175107.65,C0362,E015
O01215,SO001215,2025-07-10,Cancelled,643384.00,52173.80,591210.20,C0039,E034
O01216,SO001216,2025-12-22,Completed,963079.00,164516.60,798562.40,C0004,E022
O01217,SO001217,2026-02-11,Pending,267652.00,26765.20,240886.80,C0325,E050
O01218,SO001218,2025-03-29,Completed,699064.00,104055.30,595008.70,C0162,E001
O01219,SO001219,2026-05-19,Completed,546347.00,68849.10,477497.90,C0188,E003
O01220,SO001220,2025-10-03,Completed,614810.00,56354.40,558455.60,C0272,E032
O01221,SO001221,2026-04-28,Completed,967348.00,77215.70,890132.30,C0346,E008
O01222,SO001222,2025-01-21,Delivered,898050.00,61710.50,836339.50,C0034,E020
O01223,SO001223,2025-12-08,Completed,655009.00,60602.60,594406.40,C0112,E036
O01224,SO001224,2026-02-17,Completed,221366.00,12671.20,208694.80,C0315,E026
O01225,SO001225,2025-07-06,Completed,980152.00,127312.95,852839.05,C0349,E043
O01226,SO001226,2026-02-17,Completed,424360.00,21218.00,403142.00,C0134,E016
O01227,SO001227,2025-11-12,Completed,465359.00,29342.95,436016.05,C0370,E001
O01228,SO001228,2026-03-19,Pending,470709.00,0.00,470709.00,C0301,E050
O01229,SO001229,2025-07-09,Completed,674862.00,39843.00,635019.00,C0246,E037
O01230,SO001230,2026-03-10,Delivered,223238.00,24373.10,198864.90,C0337,E018
O01231,SO001231,2025-09-24,Delivered,198184.00,39636.80,158547.20,C0308,E047
O01232,SO001232,2025-03-23,Completed,576130.00,49263.00,526867.00,C0262,E011
O01233,SO001233,2026-04-26,Cancelled,687293.00,87686.50,599606.50,C0062,E030
O01234,SO001234,2026-03-13,Completed,251470.00,25147.00,226323.00,C0001,E028
O01235,SO001235,2025-02-14,Completed,155190.00,31038.00,124152.00,C0296,E035
O01236,SO001236,2025-02-24,Delivered,672661.00,65788.40,606872.60,C0102,E012
O01237,SO001237,2025-10-16,Pending,752611.00,77545.65,675065.35,C0252,E048
O01238,SO001238,2025-08-30,Cancelled,59712.00,2985.60,56726.40,C0450,E017
O01239,SO001239,2025-06-21,Cancelled,258541.00,34353.10,224187.90,C0300,E027
O01240,SO001240,2026-06-18,Completed,601839.00,56024.65,545814.35,C0097,E037
O01241,SO001241,2025-02-09,Delivered,314179.00,62835.80,251343.20,C0059,E036
O01242,SO001242,2025-12-12,Delivered,1583991.00,114642.30,1469348.70,C0444,E049
O01243,SO001243,2026-03-07,Completed,24793.00,0.00,24793.00,C0036,E016
O01244,SO001244,2026-01-18,Pending,921484.00,8047.80,913436.20,C0210,E025
O01245,SO001245,2025-01-08,Completed,620175.00,60716.70,559458.30,C0084,E015
O01246,SO001246,2026-01-17,Completed,495223.00,67026.95,428196.05,C0259,E031
O01247,SO001247,2026-03-05,Cancelled,394612.00,25287.80,369324.20,C0490,E017
O01248,SO001248,2026-05-24,Cancelled,123965.00,12396.50,111568.50,C0101,E014
O01249,SO001249,2025-06-23,Cancelled,483862.00,66431.40,417430.60,C0161,E002
O01250,SO001250,2025-12-29,Completed,637781.00,86867.20,550913.80,C0268,E021
O01251,SO001251,2025-08-08,Completed,1124782.00,154164.20,970617.80,C0358,E038
O01252,SO001252,2025-02-17,Completed,266688.00,26668.80,240019.20,C0046,E047
O01253,SO001253,2026-04-21,Completed,571053.00,39213.05,531839.95,C0153,E003
O01254,SO001254,2026-03-08,Delivered,522415.00,36570.25,485844.75,C0101,E014
O01255,SO001255,2025-05-18,Completed,35536.00,7107.20,28428.80,C0308,E020
O01256,SO001256,2025-12-04,Completed,709494.00,42780.00,666714.00,C0206,E017
O01257,SO001257,2026-03-22,Completed,928193.00,61892.35,866300.65,C0286,E017
O01258,SO001258,2025-10-22,Cancelled,258028.00,51605.60,206422.40,C0344,E024
