ID,order_ID,product_ID,quantity,sellingPrice,discount,lineAmount
I002928,O00976,P0090,7,33743,10,212580.90
I002929,O00976,P0001,3,45925,5,130886.25
I002930,O00977,P0031,5,47765,20,191060.00
I002931,O00978,P0088,5,49841,20,199364.00
I002932,O00979,P0070,4,38307,5,145566.60
I002933,O00980,P0002,6,31080,20,149184.00
I002934,O00980,P0066,9,12374,15,94661.10
I002935,O00980,P0045,1,49014,15,41661.90
I002936,O00981,P0050,6,55567,15,283391.70
I002937,O00981,P0016,10,39719,15,337611.50
I002938,O00982,P0026,1,43366,20,34692.80
I002939,O00982,P0021,5,61837,5,293725.75
I002940,O00983,P0006,7,42495,20,237972.00
I002941,O00983,P0011,7,14495,10,91318.50
I002942,O00983,P0053,2,9266,0,18532.00
I002943,O00984,P0100,9,17786,10,144066.60
I002944,O00984,P0073,5,35536,15,151028.00
I002945,O00984,P0077,10,8655,15,73567.50
I002946,O00984,P0012,1,28291,20,22632.80
I002947,O00985,P0066,5,12374,10,55683.00
I002948,O00985,P0084,4,20164,5,76623.20
I002949,O00986,P0069,3,32580,20,78192.00
I002950,O00986,P0091,1,60565,20,48452.00
I002951,O00986,P0071,4,38269,20,122460.80
I002952,O00986,P0020,8,60579,10,436168.80
I002953,O00987,P0040,10,22405,20,179240.00
I002954,O00987,P0034,4,52301,15,177823.40
I002955,O00987,P0032,5,45113,10,203008.50
I002956,O00987,P0040,10,22405,15,190442.50
I002957,O00987,P0075,4,10086,10,36309.60
I002958,O00988,P0055,1,37597,10,33837.30
I002959,O00989,P0035,4,13563,10,48826.80
I002960,O00990,P0085,7,51626,15,307174.70
I002961,O00990,P0099,7,53479,0,374353.00
I002962,O00990,P0070,9,38307,10,310286.70
I002963,O00990,P0015,9,46486,15,355617.90
I002964,O00990,P0059,7,27604,15,164243.80
I002965,O00991,P0025,8,9681,10,69703.20
I002966,O00991,P0100,3,17786,0,53358.00
I002967,O00992,P0013,4,16028,20,51289.60
I002968,O00992,P0009,4,52209,10,187952.40
I002969,O00992,P0066,10,12374,20,98992.00
I002970,O00992,P0060,10,48833,20,390664.00
I002971,O00993,P0013,1,16028,15,13623.80
I002972,O00993,P0004,9,59538,15,455465.70
I002973,O00993,P0030,1,38698,15,32893.30
I002974,O00993,P0030,8,38698,5,294104.80
I002975,O00993,P0063,5,33341,10,150034.50
I002976,O00994,P0059,8,27604,20,176665.60
I002977,O00994,P0012,4,28291,10,101847.60
I002978,O00994,P0075,2,10086,5,19163.40
I002979,O00994,P0082,9,51263,20,369093.60
I002980,O00995,P0084,7,20164,5,134090.60
I002981,O00995,P0068,4,47879,5,181940.20
I002982,O00995,P0008,2,57417,5,109092.30
I002983,O00996,P0023,8,55725,20,356640.00
I002984,O00996,P0027,7,35875,10,226012.50
I002985,O00996,P0027,4,35875,10,129150.00
I002986,O00996,P0093,1,46962,0,46962.00
I002987,O00996,P0077,10,8655,0,86550.00
I002988,O00997,P0018,6,28628,10,154591.20
I002989,O00997,P0017,7,51525,0,360675.00
I002990,O00997,P0088,5,49841,20,199364.00
I002991,O00997,P0035,1,13563,20,10850.40
I002992,O00998,P0085,5,51626,15,219410.50
I002993,O00998,P0037,5,34307,0,171535.00
I002994,O00998,P0046,5,29632,20,118528.00
I002995,O00998,P0023,7,55725,20,312060.00
I002996,O00998,P0007,7,19610,10,123543.00
I002997,O00999,P0090,8,33743,10,242949.60
I002998,O01000,P0007,4,19610,15,66674.00
I002999,O01000,P0039,5,13519,5,64215.25
I003000,O01000,P0061,9,24793,20,178509.60
I003001,O01001,P0069,1,32580,15,27693.00
I003002,O01001,P0025,2,9681,15,16457.70
I003003,O01001,P0083,3,24478,15,62418.90
I003004,O01001,P0084,7,20164,5,134090.60
I003005,O01001,P0056,2,42380,10,76284.00
I003006,O01002,P0015,1,46486,5,44161.70
I003007,O01002,P0092,2,10982,10,19767.60
I003008,O01002,P0084,4,20164,15,68557.60
I003009,O01002,P0052,2,28616,10,51508.80
I003010,O01003,P0028,4,31151,5,118373.80
I003011,O01003,P0087,2,49638,0,99276.00
I003012,O01003,P0094,1,35256,20,28204.80
I003013,O01003,P0003,3,64507,15,164492.85
I003014,O01003,P0038,7,41524,10,261601.20
I003015,O01004,P0041,7,26259,15,156241.05
I003016,O01004,P0015,1,46486,5,44161.70
I003017,O01005,P0045,8,49014,20,313689.60
I003018,O01006,P0009,1,52209,0,52209.00
I003019,O01006,P0033,6,50105,10,270567.00
I003020,O01006,P0014,1,22374,20,17899.20
I003021,O01006,P0041,10,26259,0,262590.00
I003022,O01007,P0074,5,25591,15,108761.75
I003023,O01008,P0082,9,51263,10,415230.30
I003024,O01008,P0060,7,48833,10,307647.90
I003025,O01008,P0040,7,22405,15,133309.75
I003026,O01008,P0035,8,13563,10,97653.60
I003027,O01009,P0051,6,21836,15,111363.60
I003028,O01009,P0053,8,9266,20,59302.40
I003029,O01009,P0009,9,52209,15,399398.85
I003030,O01009,P0058,2,16575,0,33150.00
I003031,O01010,P0025,3,9681,20,23234.40
I003032,O01010,P0049,2,60308,10,108554.40
I003033,O01010,P0004,7,59538,5,395927.70
I003034,O01011,P0015,10,46486,0,464860.00
I003035,O01011,P0014,2,22374,10,40273.20
I003036,O01012,P0036,3,48983,5,139601.55
I003037,O01012,P0022,7,13413,10,84501.90
I003038,O01012,P0037,3,34307,15,87482.85
I003039,O01012,P0092,10,10982,15,93347.00
I003040,O01012,P0003,7,64507,20,361239.20
I003041,O01013,P0057,8,42897,20,274540.80
I003042,O01013,P0073,6,35536,0,213216.00
I003043,O01013,P0099,7,53479,5,355635.35
I003044,O01013,P0049,2,60308,15,102523.60
I003045,O01014,P0075,3,10086,0,30258.00
I003046,O01014,P0095,2,35691,15,60674.70
I003047,O01014,P0081,7,14513,15,86352.35
I003048,O01014,P0082,6,51263,15,261441.30
I003049,O01014,P0047,9,48530,5,414931.50
I003050,O01015,P0097,7,36994,0,258958.00
I003051,O01015,P0037,10,34307,20,274456.00
I003052,O01015,P0015,4,46486,10,167349.60
I003053,O01015,P0066,5,12374,20,49496.00
I003054,O01016,P0094,1,35256,5,33493.20
I003055,O01017,P0087,7,49638,15,295346.10
I003056,O01017,P0075,1,10086,10,9077.40
I003057,O01018,P0029,3,39973,0,119919.00
I003058,O01018,P0049,9,60308,10,488494.80
I003059,O01018,P0039,8,13519,20,86521.60
I003060,O01019,P0041,10,26259,5,249460.50
I003061,O01019,P0012,3,28291,0,84873.00
I003062,O01019,P0003,8,64507,20,412844.80
I003063,O01020,P0032,3,45113,10,121805.10
I003064,O01020,P0082,1,51263,15,43573.55
I003065,O01020,P0037,7,34307,20,192119.20
I003066,O01021,P0033,2,50105,5,95199.50
I003067,O01022,P0037,9,34307,0,308763.00
I003068,O01022,P0087,6,49638,15,253153.80
I003069,O01022,P0094,5,35256,10,158652.00
I003070,O01022,P0038,1,41524,0,41524.00
I003071,O01023,P0080,9,25147,20,181058.40
I003072,O01023,P0036,2,48983,5,93067.70
I003073,O01024,P0070,9,38307,0,344763.00
I003074,O01024,P0088,3,49841,0,149523.00
I003075,O01025,P0024,8,28494,15,193759.20
I003076,O01025,P0021,4,61837,15,210245.80
I003077,O01025,P0045,1,49014,5,46563.30
I003078,O01026,P0008,10,57417,5,545461.50
I003079,O01026,P0083,3,24478,15,62418.90
I003080,O01026,P0050,8,55567,0,444536.00
I003081,O01026,P0075,8,10086,20,64550.40
I003082,O01027,P0090,7,33743,5,224390.95
I003083,O01027,P0024,4,28494,0,113976.00
I003084,O01028,P0090,4,33743,20,107977.60
I003085,O01029,P0078,5,9952,15,42296.00
I003086,O01029,P0094,3,35256,20,84614.40
I003087,O01029,P0048,2,37447,0,74894.00
I003088,O01030,P0025,8,9681,10,69703.20
I003089,O01031,P0093,5,46962,10,211329.00
I003090,O01032,P0024,7,28494,5,189485.10
I003091,O01032,P0073,2,35536,0,71072.00
I003092,O01032,P0080,2,25147,20,40235.20
I003093,O01033,P0085,5,51626,0,258130.00
I003094,O01034,P0021,3,61837,20,148408.80
I003095,O01034,P0084,4,20164,5,76623.20
I003096,O01034,P0075,3,10086,15,25719.30
I003097,O01035,P0042,10,61517,5,584411.50
I003098,O01035,P0100,3,17786,15,45354.30
I003099,O01036,P0075,7,10086,15,60011.70
I003100,O01036,P0006,4,42495,20,135984.00
I003101,O01037,P0049,5,60308,5,286463.00
I003102,O01037,P0053,7,9266,15,55132.70
I003103,O01037,P0065,2,38180,10,68724.00
I003104,O01037,P0099,8,53479,5,406440.40
I003105,O01038,P0010,9,47717,10,386507.70
I003106,O01038,P0091,7,60565,10,381559.50
I003107,O01038,P0052,7,28616,0,200312.00
I003108,O01039,P0060,8,48833,15,332064.40
I003109,O01039,P0006,1,42495,10,38245.50
I003110,O01039,P0089,2,20493,10,36887.40
I003111,O01040,P0083,10,24478,20,195824.00
I003112,O01040,P0074,10,25591,20,204728.00
I003113,O01040,P0084,1,20164,0,20164.00
I003114,O01041,P0091,7,60565,15,360361.75
I003115,O01041,P0017,5,51525,5,244743.75
I003116,O01041,P0078,5,9952,20,39808.00
I003117,O01041,P0088,4,49841,0,199364.00
I003118,O01041,P0069,5,32580,10,146610.00
I003119,O01042,P0022,7,13413,5,89196.45
I003120,O01042,P0067,1,29020,20,23216.00
I003121,O01042,P0002,1,31080,15,26418.00
I003122,O01042,P0058,8,16575,10,119340.00
I003123,O01042,P0042,1,61517,0,61517.00
I003124,O01043,P0031,10,47765,0,477650.00
I003125,O01043,P0073,3,35536,0,106608.00
I003126,O01043,P0007,9,19610,15,150016.50
I003127,O01043,P0060,9,48833,20,351597.60
I003128,O01044,P0006,8,42495,20,271968.00
I003129,O01044,P0026,8,43366,15,294888.80
I003130,O01044,P0075,10,10086,10,90774.00
I003131,O01045,P0007,8,19610,15,133348.00
I003132,O01045,P0082,6,51263,0,307578.00
I003133,O01045,P0070,7,38307,5,254741.55
I003134,O01045,P0056,10,42380,5,402610.00
I003135,O01046,P0016,2,39719,15,67522.30
I003136,O01046,P0100,9,17786,20,128059.20
I003137,O01046,P0013,4,16028,0,64112.00
I003138,O01046,P0098,8,13062,0,104496.00
I003139,O01047,P0040,2,22405,10,40329.00
I003140,O01047,P0044,6,37026,0,222156.00
I003141,O01047,P0010,9,47717,0,429453.00
I003142,O01047,P0049,2,60308,20,96492.80
I003143,O01047,P0088,8,49841,20,318982.40
I003144,O01048,P0038,5,41524,5,197239.00
I003145,O01049,P0098,8,13062,20,83596.80
I003146,O01049,P0001,4,45925,5,174515.00
I003147,O01049,P0044,7,37026,5,246222.90
I003148,O01049,P0024,10,28494,5,270693.00
I003149,O01050,P0040,3,22405,5,63854.25
I003150,O01050,P0020,9,60579,15,463429.35
I003151,O01050,P0022,10,13413,20,107304.00
I003152,O01050,P0039,10,13519,0,135190.00
I003153,O01051,P0073,4,35536,10,127929.60
I003154,O01051,P0020,4,60579,0,242316.00
I003155,O01051,P0027,9,35875,5,306731.25
I003156,O01051,P0002,4,31080,5,118104.00
I003157,O01051,P0061,2,24793,20,39668.80
I003158,O01052,P0094,6,35256,0,211536.00
I003159,O01052,P0083,5,24478,5,116270.50
I003160,O01052,P0002,6,31080,0,186480.00
I003161,O01052,P0070,9,38307,15,293048.55
I003162,O01053,P0040,2,22405,0,44810.00
I003163,O01053,P0097,6,36994,15,188669.40
I003164,O01053,P0082,9,51263,10,415230.30
I003165,O01053,P0063,3,33341,10,90020.70
I003166,O01053,P0087,4,49638,20,158841.60
I003167,O01054,P0003,7,64507,0,451549.00
I003168,O01054,P0089,5,20493,20,81972.00
I003169,O01054,P0081,2,14513,0,29026.00
I003170,O01054,P0088,5,49841,15,211824.25
I003171,O01054,P0057,1,42897,15,36462.45
I003172,O01055,P0009,9,52209,10,422892.90
I003173,O01055,P0070,6,38307,10,206857.80
I003174,O01055,P0081,4,14513,15,49344.20
I003175,O01055,P0052,3,28616,10,77263.20
I003176,O01055,P0082,3,51263,5,146099.55
I003177,O01056,P0051,6,21836,5,124465.20
I003178,O01056,P0080,5,25147,5,119448.25
I003179,O01056,P0055,9,37597,10,304535.70
I003180,O01057,P0055,2,37597,20,60155.20
I003181,O01057,P0027,5,35875,20,143500.00
I003182,O01058,P0055,1,37597,10,33837.30
I003183,O01058,P0036,6,48983,20,235118.40
I003184,O01059,P0034,8,52301,15,355646.80
I003185,O01059,P0017,10,51525,20,412200.00
I003186,O01060,P0030,4,38698,15,131573.20
I003187,O01061,P0052,3,28616,20,68678.40
I003188,O01062,P0040,1,22405,0,22405.00
I003189,O01062,P0062,10,33323,0,333230.00
I003190,O01062,P0017,3,51525,0,154575.00
I003191,O01062,P0017,3,51525,20,123660.00
I003192,O01063,P0016,5,39719,5,188665.25
I003193,O01063,P0065,5,38180,0,190900.00
I003194,O01063,P0032,9,45113,10,365415.30
I003195,O01063,P0010,3,47717,0,143151.00
I003196,O01063,P0055,1,37597,5,35717.15
I003197,O01064,P0035,4,13563,15,46114.20
I003198,O01064,P0029,3,39973,0,119919.00
I003199,O01064,P0090,1,33743,5,32055.85
I003200,O01064,P0018,1,28628,15,24333.80
I003201,O01064,P0067,6,29020,15,148002.00
I003202,O01065,P0098,8,13062,5,99271.20
I003203,O01066,P0048,9,37447,5,320171.85
I003204,O01066,P0035,3,13563,10,36620.10
I003205,O01066,P0078,3,9952,5,28363.20
I003206,O01066,P0085,9,51626,5,441402.30
I003207,O01066,P0053,1,9266,5,8802.70
I003208,O01067,P0100,9,17786,15,136062.90
I003209,O01067,P0081,6,14513,5,82724.10
I003210,O01067,P0078,1,9952,10,8956.80
I003211,O01068,P0087,5,49638,10,223371.00
I003212,O01068,P0012,4,28291,20,90531.20
I003213,O01068,P0060,9,48833,0,439497.00
I003214,O01068,P0089,6,20493,10,110662.20
I003215,O01069,P0032,4,45113,10,162406.80
I003216,O01069,P0003,3,64507,0,193521.00
I003217,O01069,P0026,1,43366,20,34692.80
I003218,O01069,P0048,3,37447,10,101106.90
I003219,O01070,P0026,4,43366,10,156117.60
I003220,O01071,P0054,10,25752,5,244644.00
I003221,O01071,P0072,9,47942,20,345182.40
I003222,O01071,P0020,8,60579,5,460400.40
I003223,O01071,P0036,5,48983,0,244915.00
I003224,O01072,P0091,4,60565,0,242260.00
I003225,O01072,P0080,9,25147,20,181058.40
I003226,O01072,P0017,3,51525,15,131388.75
I003227,O01073,P0071,10,38269,5,363555.50
I003228,O01073,P0058,6,16575,0,99450.00
I003229,O01073,P0005,10,5624,15,47804.00
I003230,O01073,P0067,3,29020,0,87060.00
I003231,O01074,P0078,3,9952,15,25377.60
I003232,O01074,P0024,6,28494,5,162415.80
I003233,O01074,P0003,6,64507,0,387042.00
I003234,O01074,P0005,10,5624,20,44992.00
I003235,O01075,P0051,7,21836,5,145209.40
I003236,O01075,P0004,9,59538,5,509049.90
I003237,O01075,P0061,2,24793,0,49586.00
I003238,O01076,P0075,3,10086,5,28745.10
I003239,O01076,P0021,10,61837,5,587451.50
I003240,O01076,P0059,8,27604,5,209790.40
I003241,O01077,P0001,9,45925,10,371992.50
I003242,O01077,P0037,2,34307,5,65183.30
I003243,O01077,P0039,1,13519,0,13519.00
I003244,O01077,P0018,6,28628,5,163179.60
I003245,O01077,P0012,8,28291,15,192378.80
I003246,O01078,P0053,5,9266,0,46330.00
I003247,O01078,P0044,5,37026,0,185130.00
I003248,O01079,P0042,9,61517,0,553653.00
I003249,O01080,P0023,7,55725,10,351067.50
I003250,O01080,P0075,5,10086,10,45387.00
I003251,O01080,P0008,5,57417,10,258376.50
I003252,O01081,P0084,1,20164,5,19155.80
I003253,O01082,P0028,3,31151,15,79435.05
I003254,O01082,P0050,7,55567,0,388969.00
I003255,O01083,P0073,6,35536,10,191894.40
I003256,O01083,P0074,2,25591,0,51182.00
I003257,O01083,P0088,10,49841,0,498410.00
I003258,O01083,P0077,4,8655,15,29427.00
I003259,O01083,P0017,3,51525,5,146846.25
I003260,O01084,P0073,4,35536,15,120822.40
I003261,O01084,P0035,9,13563,0,122067.00
I003262,O01084,P0074,3,25591,0,76773.00
I003263,O01084,P0040,2,22405,20,35848.00
I003264,O01085,P0059,8,27604,10,198748.80
I003265,O01086,P0071,10,38269,5,363555.50
I003266,O01086,P0085,10,51626,5,490447.00
I003267,O01086,P0043,10,53045,5,503927.50
I003268,O01086,P0082,8,51263,20,328083.20
I003269,O01087,P0048,4,37447,20,119830.40
I003270,O01087,P0039,2,13519,5,25686.10
I003271,O01088,P0055,6,37597,20,180465.60
I003272,O01088,P0025,7,9681,20,54213.60
I003273,O01089,P0094,6,35256,5,200959.20
I003274,O01089,P0092,6,10982,10,59302.80
I003275,O01089,P0085,10,51626,15,438821.00
I003276,O01089,P0007,3,19610,15,50005.50
I003277,O01089,P0095,6,35691,0,214146.00
I003278,O01090,P0070,2,38307,5,72783.30
I003279,O01090,P0078,1,9952,20,7961.60
I003280,O01090,P0043,4,53045,5,201571.00
I003281,O01090,P0012,4,28291,0,113164.00
I003282,O01091,P0012,5,28291,15,120236.75
I003283,O01091,P0086,1,13893,5,13198.35
I003284,O01091,P0064,5,36237,10,163066.50
I003285,O01092,P0059,6,27604,10,149061.60
I003286,O01092,P0032,9,45113,5,385716.15
I003287,O01092,P0020,6,60579,15,308952.90
I003288,O01093,P0097,9,36994,10,299651.40
I003289,O01093,P0025,4,9681,20,30979.20
I003290,O01093,P0027,6,35875,0,215250.00
I003291,O01094,P0006,1,42495,20,33996.00
I003292,O01094,P0041,2,26259,10,47266.20
I003293,O01095,P0092,3,10982,5,31298.70
I003294,O01095,P0070,5,38307,10,172381.50
I003295,O01095,P0031,1,47765,20,38212.00
I003296,O01095,P0072,4,47942,15,163002.80
I003297,O01095,P0067,9,29020,15,222003.00
I003298,O01096,P0049,9,60308,0,542772.00
I003299,O01096,P0077,6,8655,5,49333.50
I003300,O01097,P0088,5,49841,15,211824.25
I003301,O01097,P0050,1,55567,0,55567.00
I003302,O01097,P0026,2,43366,5,82395.40
I003303,O01097,P0060,4,48833,10,175798.80
I003304,O01097,P0012,3,28291,5,80629.35
I003305,O01098,P0077,5,8655,10,38947.50
I003306,O01099,P0095,2,35691,10,64243.80
I003307,O01099,P0036,2,48983,5,93067.70
I003308,O01099,P0083,4,24478,15,83225.20
I003309,O01100,P0040,6,22405,5,127708.50
I003310,O01100,P0085,1,51626,5,49044.70
I003311,O01101,P0056,6,42380,5,241566.00
I003312,O01102,P0012,10,28291,5,268764.50
I003313,O01102,P0052,8,28616,10,206035.20
I003314,O01103,P0061,9,24793,20,178509.60
I003315,O01103,P0031,9,47765,0,429885.00
I003316,O01103,P0083,4,24478,0,97912.00
I003317,O01103,P0045,9,49014,15,374957.10
I003318,O01104,P0005,6,5624,5,32056.80
I003319,O01105,P0014,2,22374,10,40273.20
I003320,O01105,P0016,8,39719,15,270089.20
I003321,O01105,P0054,10,25752,15,218892.00
I003322,O01106,P0077,7,8655,15,51497.25
I003323,O01106,P0090,1,33743,0,33743.00
I003324,O01106,P0040,3,22405,20,53772.00
I003325,O01107,P0047,10,48530,20,388240.00
I003326,O01107,P0034,10,52301,0,523010.00
I003327,O01107,P0034,5,52301,20,209204.00
I003328,O01107,P0080,4,25147,10,90529.20
I003329,O01107,P0092,10,10982,5,104329.00
I003330,O01108,P0049,7,60308,20,337724.80
I003331,O01109,P0017,10,51525,5,489487.50
I003332,O01109,P0033,2,50105,5,95199.50
I003333,O01109,P0028,4,31151,20,99683.20
I003334,O01109,P0037,10,34307,15,291609.50
I003335,O01109,P0005,7,5624,0,39368.00
I003336,O01110,P0011,2,14495,20,23192.00
I003337,O01111,P0064,7,36237,5,240976.05
I003338,O01111,P0028,8,31151,15,211826.80
I003339,O01111,P0062,9,33323,15,254920.95
I003340,O01112,P0001,5,45925,15,195181.25
I003341,O01112,P0081,8,14513,15,98688.40
I003342,O01113,P0032,8,45113,15,306768.40
I003343,O01114,P0033,7,50105,10,315661.50
I003344,O01114,P0091,8,60565,5,460294.00
I003345,O01114,P0087,3,49638,10,134022.60
I003346,O01115,P0051,3,21836,5,62232.60
I003347,O01115,P0038,10,41524,5,394478.00
I003348,O01116,P0020,8,60579,15,411937.20
I003349,O01116,P0026,8,43366,20,277542.40
I003350,O01116,P0001,5,45925,20,183700.00
I003351,O01116,P0013,10,16028,5,152266.00
I003352,O01117,P0073,8,35536,15,241644.80
I003353,O01117,P0045,3,49014,15,124985.70
I003354,O01117,P0090,1,33743,10,30368.70
I003355,O01117,P0095,8,35691,10,256975.20
I003356,O01118,P0049,8,60308,20,385971.20
I003357,O01118,P0030,4,38698,10,139312.80
I003358,O01118,P0079,1,49546,15,42114.10
I003359,O01118,P0057,4,42897,5,163008.60
I003360,O01118,P0093,2,46962,0,93924.00
I003361,O01119,P0006,3,42495,0,127485.00
I003362,O01119,P0025,5,9681,0,48405.00
I003363,O01119,P0044,8,37026,5,281397.60
I003364,O01119,P0077,2,8655,0,17310.00
I003365,O01120,P0061,2,24793,0,49586.00
I003366,O01120,P0084,5,20164,5,95779.00
I003367,O01120,P0026,2,43366,15,73722.20
I003368,O01120,P0048,5,37447,10,168511.50
I003369,O01120,P0080,5,25147,15,106874.75
I003370,O01121,P0079,6,49546,0,297276.00
I003371,O01122,P0014,2,22374,10,40273.20
I003372,O01122,P0044,2,37026,20,59241.60
I003373,O01122,P0035,4,13563,10,48826.80
I003374,O01122,P0035,7,13563,20,75952.80
I003375,O01122,P0098,4,13062,20,41798.40
I003376,O01123,P0099,6,53479,15,272742.90
I003377,O01123,P0003,5,64507,5,306408.25
I003378,O01123,P0084,8,20164,10,145180.80
I003379,O01124,P0083,9,24478,20,176241.60
I003380,O01124,P0003,6,64507,10,348337.80
I003381,O01124,P0043,10,53045,15,450882.50
I003382,O01124,P0048,9,37447,20,269618.40
I003383,O01125,P0069,6,32580,5,185706.00
I003384,O01125,P0031,8,47765,15,324802.00
I003385,O01125,P0035,2,13563,20,21700.80
I003386,O01125,P0049,5,60308,20,241232.00
I003387,O01125,P0091,1,60565,10,54508.50
I003388,O01126,P0056,5,42380,15,180115.00
I003389,O01126,P0018,6,28628,0,171768.00
I003390,O01126,P0096,7,42139,10,265475.70
I003391,O01126,P0014,7,22374,20,125294.40
I003392,O01126,P0049,5,60308,0,301540.00
I003393,O01127,P0009,9,52209,10,422892.90
I003394,O01127,P0071,1,38269,20,30615.20
I003395,O01127,P0045,6,49014,15,249971.40
I003396,O01127,P0014,2,22374,10,40273.20
I003397,O01127,P0030,4,38698,0,154792.00
I003398,O01128,P0071,8,38269,5,290844.40
I003399,O01128,P0055,4,37597,0,150388.00
I003400,O01128,P0089,9,20493,15,156771.45
I003401,O01128,P0075,6,10086,5,57490.20
I003402,O01129,P0043,10,53045,10,477405.00
I003403,O01129,P0030,3,38698,10,104484.60
I003404,O01129,P0045,8,49014,10,352900.80
I003405,O01129,P0086,9,13893,15,106281.45
I003406,O01130,P0071,10,38269,10,344421.00
I003407,O01130,P0012,8,28291,0,226328.00
I003408,O01130,P0072,7,47942,20,268475.20
I003409,O01130,P0060,10,48833,10,439497.00
I003410,O01130,P0037,6,34307,5,195549.90
I003411,O01131,P0097,8,36994,5,281154.40
I003412,O01132,P0076,6,15519,10,83802.60
I003413,O01132,P0013,6,16028,10,86551.20
I003414,O01132,P0013,9,16028,10,129826.80
I003415,O01132,P0061,1,24793,0,24793.00
I003416,O01132,P0088,4,49841,20,159491.20
I003417,O01133,P0020,10,60579,20,484632.00
I003418,O01133,P0089,9,20493,0,184437.00
I003419,O01133,P0070,1,38307,5,36391.65
I003420,O01134,P0037,4,34307,15,116643.80
I003421,O01134,P0088,1,49841,10,44856.90
I003422,O01135,P0084,5,20164,10,90738.00
I003423,O01135,P0091,8,60565,10,436068.00
I003424,O01135,P0081,6,14513,15,74016.30
I003425,O01135,P0014,3,22374,0,67122.00
I003426,O01135,P0084,8,20164,10,145180.80
I003427,O01136,P0039,3,13519,5,38529.15
I003428,O01136,P0027,5,35875,20,143500.00
I003429,O01137,P0060,8,48833,15,332064.40
I003430,O01137,P0050,3,55567,15,141695.85
I003431,O01137,P0030,9,38698,20,278625.60
I003432,O01137,P0001,2,45925,20,73480.00
I003433,O01138,P0076,1,15519,10,13967.10
I003434,O01138,P0092,7,10982,10,69186.60
I003435,O01139,P0089,4,20493,5,77873.40
I003436,O01139,P0038,5,41524,15,176477.00
I003437,O01139,P0010,8,47717,10,343562.40
